,name,thal_dist,thal_dir,rb_dis,rb_dir,lb_dis,lb_dir,bfw,Reach
0,135,48.7890338225416,157.91198996620014,114.75725082174347,157.91198996545845,24.73302032565879,157.91198996424623,85.62380401824103,MR1
1,136,45.39967158252712,157.91198996661694,111.17416741361075,157.91198996618263,20.45871152629146,157.91198996389454,86.75065869344164,MR1
2,137,62.2231304777954,157.91198996621281,126.51994028617854,157.91198996525415,30.531885082280645,157.9119899636345,93.11906833010298,MR1
3,138,23.839130613025848,157.91198996736662,88.96110249095067,157.91198997083694,4.082654061315555,-22.08801006301307,90.26277181896933,MR1
4,139,16.455613840463734,157.91198996643118,81.67449619576136,157.91198996167998,11.023469636563235,-22.088010029761506,89.92731643482728,MR1
5,140,57.65159346407307,150.4579117126258,121.76636917818551,150.45791171229098,26.069033312177893,150.45791171238093,94.96663994656794,MR1
6,141,55.26176859349862,150.4579117129261,118.8348746934772,150.45791171358172,23.653053023622288,150.4579117160356,95.17713731478527,MR1
7,142,71.1861309685005,150.4579117128808,125.46583709947188,150.45791171367193,38.28726184327046,150.45791171298816,86.50002971471993,MR1
8,143,57.647220477433,156.014367745215,120.82757067036258,156.0143677450783,25.947404887746288,156.01436774583448,94.52084616086641,MR1
9,144,78.00857963468803,164.10180886926125,127.31931123043678,164.10180887024143,45.18561704411294,164.10180886933458,81.76982169340138,MR1
10,145,73.64565093627554,164.101808869827,122.81349306239838,164.10180887146842,41.191369359944495,164.10180887277357,81.26051759273048,MR1
11,146,112.69479039341428,164.10180886954956,161.80502165815616,164.1018088700196,80.38915539606084,164.10180887037936,81.06725837785369,MR1
12,147,94.894936928655,150.45791171294692,154.4120181242578,150.45791171309793,63.09036944836116,150.45791171244466,91.31715429816379,MR1
13,148,104.28586711023368,150.45791171273865,161.6545328092598,150.4579117125717,72.37755981335505,150.4579117124789,89.27257924675969,MR1
14,149,125.82065628075638,164.1018088695491,174.85378356898389,164.10180886858203,93.71396367076427,164.1018088687331,80.85568708059955,MR1
15,150,75.57926398375548,-21.90775148684718,4.676529100674548,158.09224850766773,95.3975588550151,-21.907751486320876,96.49559916420385,MR1
16,151,24.282619392458606,-39.2567372550098,0.08891604505576256,-39.25673736890502,57.69224876693359,-39.25673725409014,53.78689906381117,MR1
17,152,24.33992560503341,-39.25673725530456,0.35771025195106027,-39.256737410929,63.32247809554059,-39.25673725702456,54.142203792693714,MR1
18,153,46.48437299945756,-39.25673725464577,22.389971292958794,-39.256737254059836,75.60791648781384,-39.25673725531736,52.84642818790692,MR1
19,154,56.11079012633339,-39.25673725513071,39.59882640340461,-39.256737253931185,75.48659353321888,-39.256737255082584,35.77066027383004,MR1
20,155,51.09247576666671,-39.25673725490232,33.9230538991303,-39.25673725556872,70.77290621262544,-39.2567372554732,36.72960603718618,MR1
21,165,25.144823357240774,-108.4075387898009,131.26948437941104,-108.40753879041557,3.9029261966221327,-108.40753878574645,108.46357689938523,MR4
22,166,18.76241500478995,-113.942944391731,132.78447825821704,-113.94294439315937,1.9888536382629058,-113.94294448099627,93.59348615639803,MR4
23,167,21.669894684673135,-113.94294439164788,127.81668046612582,-113.94294439211151,2.2511216562107634,-113.94294439765338,108.30274753865868,MR4
24,168,22.688380865829693,140.41025800125678,63.43082841981938,140.41025799916605,3.560996305513982,140.41025796990095,58.97709568895343,MR4
25,169,31.46942192488237,140.41025800090358,73.94322262059063,140.4102580010875,11.514825791687421,140.4102580051549,61.48398462387953,MR4
26,170,26.837399821203,140.41025800083597,68.26562509548822,140.4102580031887,7.382362135587744,140.41025801059337,59.96222542571626,MR4
27,171,30.385229993258342,140.41025800051722,66.16530764702368,140.41025800136032,12.261786360673588,140.41025800111524,53.511603355437934,MR4
28,172,52.833842506556444,-39.589741998566204,8.680870818523411,-39.589741997862774,74.14522900954864,-39.589741997957375,63.92789622533354,MR4
29,173,30.278602530546262,-39.83839075517693,13.32140460767603,140.1616092558201,68.46281995591579,-39.83839075585404,81.02236758593243,MR3
30,174,26.219388303111465,-39.838390755505586,17.41091090878376,140.16160924866838,64.72475275367233,-39.83839075504008,81.16525433726065,MR3
31,175,21.215255722732525,-65.69187684773776,17.45320067950929,114.30812315196238,56.66932425800033,-65.6918768473688,71.61378140044502,MR3
32,176,6.4649345901833035,-65.69187684661699,29.653312573116413,114.30812315586788,37.62583221169302,-65.6918768468158,65.05890573864399,MR3
33,177,34.37629030077568,-174.90793374307404,60.57012928076431,-174.90793374254972,34.66870936316583,-15.889303411376373,93.76554915608223,MR3
34,178,29.952680600013895,129.77452474939312,53.28699824603566,129.77452474901983,35.78857432936137,-50.22547524807689,85.7807900432868,MR2
35,179,73.26318436676847,-69.03990736700034,53.499567022851295,-69.03990736698779,149.99701912237057,-69.03990736672179,93.99348260638237,MR2
36,180,73.70988022602431,-69.03990736694155,53.88493026198704,-69.03990736696062,150.38832484428306,-69.0399073670444,93.93517093250394,MR2
37,181,94.64423077554552,-34.42192515696291,51.131158309997794,-34.4219251572153,151.23267065961798,-34.421925157662706,99.90551056004209,MR2
38,182,96.5010306328701,-34.421925157044555,52.76525644682045,-34.421925157669634,152.9503824096146,-34.42192515695099,99.98896045541268,MR2
39,183,58.2652928224525,-50.22547525048044,16.899281401880774,-50.225475250465074,116.5879146072209,-50.22547525037158,98.9532169116215,MR2
40,184,88.66886591404273,-34.4219251569967,43.477491627170885,-34.42192515521203,142.70953596147783,-34.42192515596962,99.05292912286548,MR2
41,185,89.29404184999945,-34.421925156845546,44.981730470055226,-34.421925156870564,143.64166935312335,-34.421925156059395,98.39509929039176,MR2
