,name,thal_dist,thal_dir,rb_dis,rb_dir,lb_dis,lb_dir,bfw,Reach
79,042,32.78524195325847,-22.619864947516156,56.78202019330562,-15.350136492109018,14.76197536958569,-32.19573393385647,39.64217702424577,NPR4
80,043,85.11694506580032,18.868999455343012,143.58600902090257,33.310630824292936,67.9942189215356,22.087171603041277,72.84578602984134,NPR5
81,044,69.36677908553871,18.868999455317113,115.00650825155682,50.90614111433317,49.55122566480176,30.85420450595254,58.483841707990635,NPR5
82,045,28.615956579300985,42.08916217432328,52.40992916053303,25.82099197428167,7.78709519766514,-128.65980825656487,55.08705094278392,NPR5
83,046,21.937105808865798,40.364536573751835,48.02292605931951,43.15238973334994,18.86480141017085,-130.46222749131798,66.58980882585638,NPR5
84,047,23.06037304881048,-59.58891873261434,51.80085978310723,78.84534026058506,50.41058533254601,-72.34987577938213,95.54228582308855,NPR7
85,048,23.760104716593514,-65.72192326663261,47.50652072080733,78.84534026053817,52.2496440313275,-72.34987577934551,93.25914284853823,NPR7
86,049,5.482828161961397,-67.19028889633739,61.355519849005844,79.01161707790705,34.26405075896006,-72.34987577957239,86.41821857778578,NPR7
87,050,27.10185804867533,-118.34569362416539,73.96698236368907,59.83841906596243,41.679878248959014,-106.92751306386748,102.69631416815531,NPR7
88,051,45.061056713729265,-131.46770541562032,57.44582769295548,54.84582236788266,61.25926952166143,-139.63546342712252,116.88000701958354,NPR7
89,052,18.727682706822673,-118.34569362449548,82.31816392196455,60.591882612428265,33.30959457280081,-106.9275130637181,102.69631416815531,NPR7
90,053,23.406718270179088,-101.30993247228773,77.92090267779247,66.94302778381449,35.23211493623587,-94.15964229291616,102.69631416815531,NPR7
91,054,51.68524258234112,-67.19028889663119,14.024813117895453,78.84534026046052,81.72973089050727,-72.34987577929924,93.42669409915433,NPR7
92,055,24.57174582177892,119.86691685134635,12.158859159186187,-53.4711446327781,47.6435041984431,119.83553909978649,59.71949164663973,NPR6
93,056,15.622111121126938,119.86691685110974,19.051032928667848,-48.012787504027195,38.68887922567865,119.83553909976891,57.313050714125986,NPR6
94,057,15.03399619504427,119.86691685162728,15.67435412590665,-48.01278750548018,37.120351865589846,115.78732818307888,52.17234398881945,NPR6
95,058,45.85940341323821,-72.89727103053058,66.27422138527176,-79.79602627841491,23.684771308232754,-82.40535663177145,42.52073493539591,NPR6
96,059,29.785583726951494,-12.528807709054353,44.441237007612145,-17.52556837344416,12.86395263505446,-23.45902408055961,31.339196032585033,NPR6
97,060,30.412951851582836,-12.528807709413183,44.83649347826506,-17.525568374036453,12.979828690827114,-23.459024081047964,31.61645891073364,NPR6
98,061,27.09969623474422,-59.67639313745803,45.19877112553817,-49.63546342589067,13.773822274803148,-55.66978280278978,31.297155654345097,NPR6
99,062,24.11300806917245,119.86691685139782,2.1875058558847895,-51.70983680781991,44.23620727414253,119.50257207084046,46.399238583379876,NPR6
100,063,17.040665048101065,-104.93141717994034,4.623231385243516,-117.51200262257187,27.363108694651086,-96.2710774503612,23.053955320054047,NPR6
101,064,11.877435795665592,-121.32869286663622,0.6426297240438028,-117.51200262078292,21.01877772922827,-110.77963614865905,20.380718444783263,NPR6
102,065,14.706488936766105,-138.0704804057414,5.806022454904889,-140.19442890633744,23.2131398829449,-122.22875743490305,17.690210421262353,NPR6
103,066,35.717329165487996,-138.36646066293355,27.592659290076206,-138.81407483338074,44.34583512063279,-142.65065095409605,16.815012153582828,NPR6
104,067,21.868786485414628,-137.6425452941973,14.533614181874409,-141.9529574675768,33.69582935297007,-144.30994017534834,19.174510776387216,NPR6
105,068,14.283318242627333,-142.43140797279545,7.683085895736931,-124.99202019592717,23.703570113214464,-125.05942696781035,16.020489534426705,NPR6
106,069,5.639953873301288,-111.03751102436044,0.18895849154574793,-123.69006751618953,15.831953238728659,-118.49563861635663,15.643770760417619,NPR6
107,070,26.401097594647645,-5.527540152183449,43.536070128428626,-3.814074834071241,13.95027405518788,10.4914770134373,29.24146701644224,NPR6
108,071,21.20733866301464,-4.714754519221985,39.08574749069431,-4.864514437557927,6.603774934346948,-4.763641692865108,32.481911981721055,NPR6
109,072,49.74076091064949,80.0137395986073,83.70049834305262,69.19524671626594,34.926365396649615,66.16125981816887,48.656811150621024,NPR8
110,073,34.31412897702031,80.01373959844953,67.19330175220159,73.70376699882716,18.1044981039906,71.02959219099084,48.656811150621024,NPR8
111,074,36.8858883123878,80.0137395986398,69.65350792580003,84.03551289939794,14.698537797138489,18.4349488222045,49.199422298911095,NPR8
112,075,22.084808463771523,80.01373959864763,54.57255748540602,81.3856774854854,4.667914979278382,71.02959219218911,48.656811150621024,NPR8
113,076,28.15649269644348,80.01373959842576,61.46196608339742,70.56780684355499,12.623472085896779,66.16125981868846,48.656811150621024,NPR8
114,077,35.799458177359625,80.01373959864907,69.17696054743956,84.03551289946184,7.019665874489091,37.303948279998956,51.374257199848834,NPR8
115,078,48.252647638889314,80.01373959855707,81.47938545276843,84.03551289945656,17.331730201557022,37.30394827810005,50.79327103119673,NPR8
116,079,98.33445639472373,69.74936649124113,135.37416391959286,84.03551289945051,47.083687670085816,60.60923327268691,54.45747964536638,NPR8
117,080,96.1242037988986,69.74936649121874,133.68168819467158,84.03551289947052,44.63565283036977,62.46703860679808,55.26068525273756,NPR8
118,081,115.85248925671132,69.91640956237617,157.91235288537266,84.03551289941905,63.98428532788502,69.67686317179073,61.89440460238121,NPR8
119,082,99.52191090490706,77.77012892629124,144.4933470398571,84.56591836745419,46.8883397684903,75.29009787205389,70.90619650672652,NPR8
120,083,91.16469714384456,85.89008409837115,137.5109042711556,90.0,38.89666971731722,87.91743471948705,71.52722091361919,NPR8
121,084,93.99689594819779,86.37945831657237,140.3899392746389,90.0,41.75207082186385,87.91743471954054,71.95962648515416,NPR8
122,085,75.00569078856442,117.55122729316486,109.49129978175822,89.1574757380091,14.241247642371382,104.03624346792648,84.29373731060157,NPR8
123,086,72.65393813021326,72.18111108513386,100.44440232768547,90.03317042192502,9.594050541139868,112.1016466321294,77.91176000307465,NPR8
124,087,70.63135665354562,116.9533862836819,105.99026616956372,89.15747573800111,10.156536226111596,104.03624346728935,85.92230085751423,NPR8
125,088,0.4625409758029917,106.38954033688309,29.752296403981745,90.0,12.098973201147206,-82.32103619263744,41.58446071219071,NPR8
126,089,16.92883348947143,99.00477912561328,57.42110453955789,70.34617594357198,6.5529103560327,97.90716270391066,44.373094933916676,NPR8
