,name,thal_dist,thal_dir,rb_dis,rb_dir,lb_dis,lb_dir,bfw,Reach
0,090,13.686022591793083,173.08877287889342,22.526704090313025,173.08877287915823,3.6082642515742367,173.08877285884253,18.65492396863141,KBL1
1,091,8.106464939184212,-88.1523897341911,2.535624519794926,91.84761026294134,26.950842004513575,-88.15238973391763,29.342624601670437,KBL1
2,092,9.108947038215941,-88.15238973420608,1.5672001159867937,91.8476102640049,27.93673963748812,-88.15238973418631,29.360012593046005,KBL1
3,093,8.272108512351336,-91.2730300211674,8.649082964652932,88.72696997668795,40.591329853618305,-91.27303002110082,47.42106720703961,KBL2
4,094,10.698775830248328,126.60707481335821,30.450596520482257,126.6070748080583,10.320471447094517,-53.39292517926938,39.85296195626603,KBL2
5,095,11.416460246799968,125.56013149027409,32.00400629583989,125.5601314896769,9.347631004127198,-54.43986851319053,40.265522543376946,KBL2
6,096,36.01389938495008,88.72696997876648,52.57352422097069,88.72696997880595,11.030919121047297,88.72696997894919,39.624940748457256,KBL2
7,097,43.55540389125479,88.72696997877462,60.05993730661604,88.72696997865535,18.47259111869907,88.72696997837899,39.66761652522719,KBL2
8,098,31.48462219166036,88.72696997880664,47.9831512937488,88.7269699787759,4.846724333994801,88.72696997852155,41.14518957725665,KBL2
9,099,74.64787416410692,98.58362148104584,96.5336587566222,98.58362148106208,41.92082145568604,98.58362148122269,54.61256704721611,KBL2
10,100,65.0128852705108,98.58362148114279,88.51238904855477,98.58362148121479,32.30239853511709,98.58362148118492,56.20971235680935,KBL2
11,101,14.057910939463262,98.58362148113636,41.161379743444066,98.58362148055082,17.77890205226668,-81.41637851656834,58.280096808448434,KBL2
12,102,10.697842732959469,-80.13419305724948,18.739895978987892,99.865806942505,36.190043033155895,-80.13419305591299,53.485847786068916,KBL2
13,103,11.17629013691081,-80.13419305798934,18.228500587684646,99.86580694397779,36.786767044739065,-80.13419305732728,53.538205570646845,KBL2
14,104,4.399122658164912,65.05609473478499,20.61195618035207,65.05609473943456,40.10904117709592,-114.94390526782547,57.596316012355,KBL3
15,105,16.55998448343145,65.05609473635884,28.64645350347033,65.05609473304034,30.448716344690926,-114.94390526191873,57.869912330679384,KBL3
16,106,8.956040479242802,90.0,34.35999034252018,90.00000000029118,15.974815390072763,-90.00000000062631,50.1305590217929,KBL3
