,name,thal_dist,thal_dir,rb_dis,rb_dir,lb_dis,lb_dir,bfw,Reach
0,135,48.7890338225416,157.91198996620014,114.58559673969083,161.04620493078846,23.99377510883412,171.955672720999,87.61929620481666,MR1
1,136,45.39967158252712,157.91198996661694,111.00787291373923,161.04620493056456,19.84722112031355,171.95567272190036,88.68384531809548,MR1
2,137,62.2231304777954,157.91198996621281,126.23830167847488,162.0689648075271,29.630843107195293,170.35755168666995,94.74424248590604,MR1
3,138,23.839130613025848,157.91198996736662,88.82803432979414,161.04620493073767,3.9606276182327798,-8.04432727371339,91.18331306752724,MR1
4,139,16.455613840463734,157.91198996643118,81.55232735146292,161.04620493068617,10.693989165205647,-8.044327276905003,90.77245819705674,MR1
5,140,57.65159346407307,150.4579117126258,119.27459587973381,162.06896480751382,26.067750329800962,151.02635523342215,90.99847780056741,MR1
6,141,55.26176859349862,150.4579117129261,116.40309020598842,162.06896480770155,23.651888943115978,151.02635523249936,90.59599940754647,MR1
7,142,71.1861309685005,150.4579117128808,121.52831197152884,166.1981112762136,37.89117203584987,158.7065531820055,82.59978425661073,MR1
8,143,57.647220477433,156.014367745215,120.15357500919869,162.06896480778946,25.84913975923897,151.0263552328577,92.07979321248845,MR1
9,144,78.00857963468803,164.10180886926125,127.23410360994401,166.19811127604996,44.985433632500474,158.70655318214133,81.16470190576477,MR1
10,145,73.64565093627554,164.101808869827,122.7313009313942,166.1981112762553,41.008881448972154,158.70655318214025,80.78889805185861,MR1
11,146,112.69479039341428,164.10180886954956,161.69673470009076,166.1981112762136,80.03301163961684,158.70655318199732,80.61179398292123,MR1
12,147,94.894936928655,150.45791171294692,151.25219865765453,162.06896480780966,63.08726446784752,151.0263552332139,85.98803990514587,MR1
13,148,104.28586711023368,150.45791171273865,157.465091303141,166.19811127610672,72.3739977655024,151.02635523323147,83.3156523455177,MR1
14,149,125.82065628075638,164.1018088695491,174.73676381178495,166.19811127614753,93.29878773224223,158.70655318245292,80.5486263698264,MR1
15,150,75.57926398375548,-21.90775148684718,4.118644651474606,-173.6353299758145,91.98629523963785,-6.539326963560451,96.00092606474747,MR1
16,151,24.282619392458606,-39.2567372550098,0.08890744035314753,-40.053861439696476,53.875194381756415,-32.4826481460828,53.78706204822711,MR1
17,152,24.33992560503341,-39.25673725530456,0.35709675027060334,-35.900584370977185,54.496203163662045,-31.02367226441778,54.14040774570054,MR1
18,153,46.48437299945756,-39.25673725464577,22.38780447147968,-40.053861282681325,75.08009402648241,-32.48264814574292,52.887469476224894,MR1
